clusterID,Values,Size,IDs
cluster_2097, ACBTMB115BUNCOMBE; , 1,techcrave_858; 
cluster_5390, C8W36USABA; 887111729125; , 1,howardcomputer_379; 
cluster_13679, 20HB001RUS; 191800035078; , 1,howardcomputer_611; 
cluster_1853, GETSE3DY5DASDQX; , 1,techcrave_1061; 
cluster_5774, 6901443249848; 53010DDE; , 1,Box_136; 
cluster_3037, 888863968732; , 1,techcrave_1729; 
cluster_6469, IN5AZ577; 192545806725; 4NL02UTABA; , 1,microcart_19; 
cluster_18698, 80TL00A9UK; 190940320013; NOT03606; , 2,cclonline_21; Box_149; 
cluster_3144, 888631564838; , 1,techcrave_1427; 
cluster_4975, VIHZMTBLZDQV7DGB; , 1,massgenie_102; 
cluster_8594, 886389095666; , 1,techcrave_1663; 
cluster_6408, 4WC04USABA; 193015244405; , 1,howardcomputer_1067; 
cluster_8469, 888182481707; , 1,techcrave_465; 
cluster_4966, SB8MC5DAB8KX|4GB; , 1,portableone_270; 
cluster_7001, 884116276364; , 1,galleon_27; 
cluster_11689, HE745G4G33UT; 3BG33UTABA; , 1,sdicraft_242; 
cluster_12426, 615317534027; 895616128; , 1,walmart_497; 
cluster_12688, 4TN71UTABA; , 1,macmall_369; 
cluster_14103, LQU00001; 889842385489; , 1,bestbuy_883; 
cluster_4681, 1FX39UAABA; 190781337126; , 1,howardcomputer_1841; 
cluster_9331, 858603004914; 7DRKQPINK; INYU5493; , 1,microcart_12; 
cluster_6526, 41418001; 190198677259; MR942LLA; , 1,pcmg_2; 
cluster_7287, 41518847; 20MD001WUS; , 1,pcmg_709; 
cluster_9662, TGZXKOBALXXDASYD; 884116255826; , 1,massgenie_854; 
cluster_15174, 4719072566012; 9S716P522065; NOT05020; , 2,cclonline_17; Box_210; 
cluster_22617, 192158789132; 20L9001FUS; V1P90UT; 40986111; ZX5B0ZI0MES3BE41; , 6,antonline_986; massgenie_556; savingslots_208; howardcomputer_697; pcmg_411; macmall_329; 
cluster_4942, FUJCE300300000AAAKG; , 1,techcrave_929; 
cluster_379, HE450G52TA30; 2TA30UTABA; 191628961092; , 1,sdicraft_135; 
cluster_9525, GETBB73BDDAEDXX; , 1,techcrave_2413; 
cluster_14788, 884116313229; I77867229SLVPUS; , 1,bestbuy_445; 
cluster_192, SE2DCDJABHXX; , 1,portableone_286; 
cluster_9721, 41592740; 825633471863; PC51432; , 1,pcmg_94; 
cluster_6089, NP550XTAK01US; 887276276656; , 1,bestbuy_954; 
cluster_13306, 812177027762; 8470PI525812810; , 1,bestbuy_628; 
cluster_8291, G6QOQOJLGYATLAPS; , 1,massgenie_424; 
cluster_8673, SS0QIBGCYDKF9JNT; , 1,massgenie_145; 
cluster_5643, FUJM4YU72701022; , 1,techcrave_973; 
cluster_2242, 843532100288; 413127569; , 1,walmart_422; 
cluster_7626, APMBPDMPTU35; Z0UDMPTU35BH; , 1,sdicraft_93; 
cluster_3241, HESP14G33AY5; 3AY55UTABA; 192018403352; , 1,sdicraft_224; 
cluster_16310, 14Z980UAAW5U1; LG14Z980UAW5; 719192618923; 727214; , 2,sdicraft_240; microcenter_112; 
cluster_9125, DQUAEHGZPCDI9UIJ; , 1,massgenie_611; 
cluster_716, NTLEPAA001; 191114493144; 761445; , 1,microcenter_138; 
cluster_6857, 40673234; PC50756; , 1,pcmg_333; 
cluster_20498, 3YE28UTABA; 41040412; HEZB14UG5E28; 192545300162; , 3,macmall_670; pcmg_620; sdicraft_556; 
cluster_12646, CF3113088VM; , 1,portableone_146; 
cluster_4013, ACBTMP246VCSBCTO; , 1,techcrave_863; 
cluster_22412, 889894907554; HEZB15UG3V59; HEZB15UG3V5K; HEZB15UG3V5Q; V1H59UTABA; SP51352N52VV; , 6,sdicraft_404; sdicraft_420; savingslots_389; antonline_162; techcrave_135; sdicraft_419; 
cluster_11941, 3UP81ETABU; 192545310154; , 1,Box_116; 
cluster_14563, 884116229483; B0711BT1QF; 15bw030nr; , 1,electronicsface-163.html; 
cluster_4856, 4712900756654; 90NX0141M03080; NOT04293; , 1,cclonline_129; 
cluster_10723, FUJBUG0030000WAAACW; , 1,techcrave_908; 
cluster_16968, T6F47UT; 889894869227; , 2,truecurate_332; bestbuy_615; 
cluster_7865, 304271443; 884116293002; , 1,walmart_827; 
cluster_18409, 4712900633443; B9440UAGV0028ROSS; NOT03512; , 2,cclonline_29; Box_245; 
cluster_11291, ACNXGVZAA007; NXGVZAA007; , 1,bhphotovideo_151; 
cluster_9931, 885170210691; CF533ALBZBM; , 1,howardcomputer_1877; 
cluster_22847, 190781697855; 1NL40UT; RQVGNHIUROB7VCRG; 40601110; 1JD35UTABA; HEZB15G4JD35; 961AB8DE39844E68; , 8,savingslots_40; macmall_341; buydig_171; sdicraft_494; massgenie_237; pcmg_48; massgenie_163; antonline_340; 
cluster_4601, MNYH2BA; 190198203182; NOT04558; , 1,cclonline_155; 
cluster_6288, 4713883297813; NXGPLEK002; , 1,Box_368; 
cluster_22372, 884116298458; VUEXPEG1M9BAJWEU; K9W7DMRPQX8HFWNX; 6TDK4; , 5,antonline_752; massgenie_218; buydig_437; massgenie_272; howardcomputer_873; 
cluster_7693, HMX00003; 889842249316; , 1,Box_301; 
cluster_10832, 888793831076; , 1,techcrave_539; 
cluster_14655, CF19ZA289BM; , 1,portableone_192; 
cluster_182, 885170282742; , 1,techcrave_1469; 
cluster_18749, 889899637685; V1H16UT; W0T02UTABA; , 2,savingslots_388; bestbuy_556; 
cluster_1742, B01CVOLVPA; NXGC2AA007; 190780656907; , 1,electronicsface-250.html; 
cluster_14942, 191114118429; , 2,antonline_671; buydig_458; 
cluster_7316, 8XOKPRHSBRT58QN8; , 1,massgenie_416; 
cluster_1227, 939034260; 192876018613; , 1,walmart_552; 
cluster_3879, 888793924990; , 1,techcrave_577; 
cluster_5632, 8470P30085REFURBISHED; 825633403130; , 1,bestbuy_630; 
cluster_10411, CF20A0004KM; , 1,portableone_251; 
cluster_12498, 854333004408; DCLZ014A; , 1,kaizyr_148; 
cluster_22118, 192545207768; NAEHP14CM0010NR; 3WE18UAABA; , 5,bestbuy_563; antonline_208; howardcomputer_2241; truecurate_496; buydig_378; 
cluster_6007, 192545115131; 3JW91EAABU; , 1,Box_104; 
cluster_18337, PC51411; 41592723; , 2,macmall_185; pcmg_164; 
cluster_7994, 710509857; 191999787024; , 1,walmart_312; 
cluster_230, 190793581623; B01LD4MGR6; E5575G75MD; , 1,electronicsface-285.html; 
cluster_2896, 600171630466; 708321782; , 1,walmart_480; 
cluster_19887, 190781837275; 40852132; 1NW37UTABA; , 3,macmall_21; pcmg_46; rlsteinway_52; 
cluster_9518, 3YV96UTABA; , 1,macmall_625; 
cluster_1886, DDR2800SODIMM; 4895187110040; B00JAZGZ0A; , 1,gdxtech_49; 
cluster_13140, CF54F1484KM; 885170299597; , 1,howardcomputer_1697; 
cluster_12098, 190781857099; 1KU16UAABA; , 1,howardcomputer_2019; 
cluster_5606, UX501VWUS71T; B01CQRNBJG; , 1,nautilusnet_84; 
cluster_18115, 192158506609; 81FY000GUS; , 2,antonline_819; howardcomputer_671; 
cluster_18441, 192651070614; 20M50040US; IN4AP309; , 2,microcart_51; howardcomputer_1613; 
cluster_2864, SHUDH110I5SCLA; , 1,techcrave_1511; 
cluster_5272, 191628193134; , 1,techcrave_147; 
cluster_7607, 887276296296; XE520QABK02US; SAXE520QABK2; , 1,bhphotovideo_121; 
cluster_14054, 40601103; 1JD32UTABA; 190781697794; , 1,pcmg_229; 
cluster_3315, 192545296557; 3UP39EAABU; , 1,Box_114; 
cluster_6888, 41518865; 20MD002MUS; , 1,pcmg_611; 
cluster_12457, 191628999101; 13AE011DX; , 1,bestbuy_700; 
cluster_22325, 889899065532; 804BB4C9133F1E41; 2HU34UT; 13773305; V2W21UTABA; , 5,pcmg_670; antonline_274; savingslots_121; massgenie_565; howardcomputer_175; 
cluster_12218, NOT05565; 192158804125; 20LM0000UK; , 1,cclonline_165; 
cluster_22327, 889349851913; 941955133; GL503VMDB74; 4W5X9HIDHPGRRPML; , 5,rlsteinway_21; truecurate_378; techcrave_1807; walmart_408; massgenie_293; 
cluster_12445, 888182972663; , 1,techcrave_516; 
cluster_5220, 889899544754; 51397794; , 1,walmart_228; 
cluster_15536, 889842015515; , 2,ebay_13; ebay_58; 
cluster_18699, 190781770701; 17W210NR; 1QL51UAABA; , 2,truecurate_521; howardcomputer_159; 
cluster_8203, 825633408050; 55172686; , 1,walmart_504; 
cluster_18787, SABRE17WV8CF1; NOT05425; 4719331945244; , 2,cclonline_157; Box_432; 
cluster_8876, 885909851317; 117690663; , 1,walmart_372; 
cluster_8603, GS63VRSTEALTHPRO230; 824142138892; , 1,truecurate_454; 
cluster_13373, 3AYMPEQ6L6PI9XG4; 192545807067; , 1,massgenie_456; 
cluster_18060, 192651089487; , 2,antonline_545; techcrave_1307; 
cluster_7118, 262391262; , 1,walmart_485; 
cluster_22973, 192330463775; LE33081DJ000; 81DJ0000US; 317445241; 192876018613; UX331UADS71; , 13,techcrave_165; howardcomputer_1489; galleon_74; bestbuy_736; bhphotovideo_75; bestbuy_279; antonline_743; walmart_577; macmall_686; savingslots_379; truecurate_251; antonline_707; buydig_306; 
cluster_22278, 824142159682; 531541650; , 5,abt_135; buydig_436; ebay_163; antonline_631; walmart_131; 
cluster_12615, 889349987216; , 1,antonline_739; 
cluster_3946, GETVG41ZDKABEXX; , 1,techcrave_1094; 
cluster_2416, 14CA040NR; 192018721944; , 1,bestbuy_561; 
cluster_6626, 4JC05UT; 192158890067; , 1,savingslots_211; 
cluster_9284, 719192618947; , 1,buydig_24; 
cluster_9130, 9470m128; 814930029273; , 1,bestbuy_641; 
cluster_10361, 81C90009US; 192018167124; , 1,savingslots_500; 
cluster_7580, 667605738914; 8D1CBD3A6E1E350D; , 1,massgenie_418; 
cluster_17466, 2XM89UTABA; 40815752; 192018230361; HE1040G42X89; , 2,pcmg_718; sdicraft_303; 
cluster_7208, VC61ZCDABHXX; , 1,portableone_334; 
cluster_1586, 889899504314; B01LNOELBA; 80TV00BJUS; , 1,electronicsface-224.html; 
cluster_172, KNCCD; 5397184034040; , 1,Box_318; 
cluster_14538, GETBA73B5DAEEXX; , 1,techcrave_2309; 
cluster_13243, 792220114; 889349471715; , 1,walmart_133; 
cluster_12090, 900056702; 824142161746; , 1,walmart_909; 
cluster_10171, SNOINS202038SA; , 1,techcrave_2036; 
cluster_125, TWDER83SP47B5IM8N9; , 1,techcrave_1016; 
cluster_3957, 889842193763; FJS00002; , 1,Box_254; 
cluster_13026, FUZ1NWUKXPUPTTY8; 719192618374; , 1,massgenie_961; 
cluster_16932, 191114767948; , 2,buydig_419; techcrave_1740; 
cluster_8316, B55C63D00AEDA0FC; , 1,massgenie_728; 
cluster_7354, VC91BDDABFXX; , 1,portableone_339; 
cluster_14769, W0S99UT; 889296973140; , 1,savingslots_558; 
cluster_4700, GETSH3DLQPAAXSJ; , 1,techcrave_173; 
cluster_2705, BA73CCDAEJXX; , 1,portableone_257; 
cluster_809, 192545016735; 3RS12UTABA; HE850G53RS12; , 1,sdicraft_295; 
cluster_22660, 884116293644; DEI55705644S; i55705644SLV; I55705644SLV; , 6,truecurate_392; buydig_75; bestbuy_411; antonline_619; bhphotovideo_27; howardcomputer_1765; 
cluster_14293, 884116256342; 567991938; , 1,walmart_58; 
cluster_17436, 825633449657; PC51229; 41224812; , 2,pcmg_257; macmall_104; 
cluster_713, 109678039; 680334877259; , 1,walmart_335; 
cluster_7271, ACSW31231P9; 191114297834; NTLDRAA003; , 1,bhphotovideo_99; 
cluster_14303, CF54F508KM; , 1,howardcomputer_1933; 
cluster_1048, A507UABR207R; 4712900972238; , 1,jw_18; 
cluster_911, FUJBPC0030000WAAASH; , 1,techcrave_892; 
cluster_13237, 20LF000PUS; 192330209007; , 1,macmall_400; 
cluster_11644, Z0SHMLH421BH; APMBPTMLH421; , 1,sdicraft_2; 
cluster_14893, 191927547645; 80Y70010US; , 2,truecurate_316; bestbuy_843; 
cluster_8965, 191628141036; DC2DW50UTBCA; , 1,kaizyr_37; 
cluster_14620, VC61CDDAGJCX; , 1,portableone_329; 
cluster_19595, 192018230354; 3RF11UT; GSGOWPWFUXVBWUHL; , 3,savingslots_92; techcrave_71; massgenie_299; 
cluster_11951, CF19ZE028BM; , 1,portableone_223; 
cluster_6205, 40859547; 191114515204; NXGTPAA005; , 1,pcmg_714; 
cluster_17260, 886598056298; 53010CRG; HU53010CRG; , 2,bhphotovideo_35; galleon_47; 
cluster_10208, RZ0902385E71R3B1DEMO; 290088103797; , 1,jw_75; 
cluster_181, 190793580183; SF3145139NE; B01MTCDQE9; , 1,electronicsface-286.html; 
cluster_488, GETSH2DM5PAAXSJ; , 1,techcrave_1082; 
cluster_8362, 888863519347; B01N2G6MR4; SPFCE746002; , 1,electronicsface-21.html; 
cluster_13508, 4712900728545; GL702VMGC137T; , 1,Box_280; 
cluster_5475, 192330092784; 20L50000UK; , 1,Box_46; 
cluster_8228, DEP7520WYDRD; WYDRD; 884116280989; , 1,sdicraft_558; 
cluster_6369, 191114038529; X9T87UT; , 1,electronicsface-49.html; 
cluster_5392, 20L90041US; , 1,howardcomputer_929; 
cluster_6618, 3YW00UTABA; HEZB15UG5W00; , 1,sdicraft_530; 
cluster_22799, 190781383642; XSIBQZK21UQ29IMM; 1BS51UT; 1GE44UTABA; HE840G41GE44; , 7,sdicraft_263; massgenie_663; abt_83; savingslots_210; buydig_387; antonline_345; howardcomputer_103; 
cluster_19364, 889842193473; FKH00001; MISPI716512; , 3,sdicraft_359; bestbuy_893; buydig_504; 
cluster_9229, B01N5M9S2S; 4250519946641; XMGP507pws; , 1,gdxtech_74; 
cluster_5842, 889894907646; , 1,antonline_422; 
cluster_10730, 889894188823; , 1,techcrave_661; 
cluster_9955, 190780060773; , 1,techcrave_760; 
cluster_9349, XB8S35CAEDXX; , 1,portableone_357; 
cluster_21239, 190781487241; KRROFY0VTLUQOPIW; , 4,antonline_160; techcrave_7; buydig_366; massgenie_360; 
cluster_5332, 41219606; 192545809276; 4NL54UTABA; , 1,pcmg_621; 
cluster_11772, 192563742388; 20KNA01KAU; , 1,jw_159; 
cluster_3549, 763649121115; DCSTGB8000400CA; , 1,kaizyr_76; 
cluster_20223, 20JS0014US; IN8V2974; 191376693825; LET470T20JS0; , 3,sdicraft_211; truecurate_346; microcart_148; 
cluster_5338, 889899877449; , 1,techcrave_741; 
cluster_12849, 267471538; 821660311905; , 1,walmart_338; 
cluster_8631, ZD8LNH6ZAE49MVRK; 824142138908; , 1,massgenie_85; 
cluster_6965, 842740055632; DC3121324ER; , 1,kaizyr_89; 
cluster_11312, F5573G77BJ; B01LD4MGN0; , 1,nautilusnet_48; 
cluster_2915, 889661170662; , 1,techcrave_1573; 
cluster_5494, CF19ZE003BM; , 1,portableone_215; 
cluster_14862, 192018915602; , 2,buydig_52; antonline_100; 
cluster_3149, 49931324; 817707018234; , 1,walmart_362; 
cluster_14498, 1EP72EAABU; 191628063826; , 1,Box_5; 
cluster_10230, DC4NH67UTCA; 192545798198; , 1,kaizyr_210; 
cluster_17655, 885170321922; CF54DP140VM; , 2,techcrave_1462; howardcomputer_631; 
cluster_8092, XMGP707gnx; B01N5M9PUO; 4250519946733; , 1,gdxtech_167; 
cluster_9230, LEN20KH007CUS; , 1,techcrave_1230; 
cluster_11637, 2SS93UTABA; 191628931446; 40791402; , 1,pcmg_517; 
cluster_13944, 192651091152; , 1,antonline_746; 
cluster_20742, 191114406946; 15CR0010NR; , 3,techcrave_1695; antonline_1080; savingslots_454; 
cluster_3365, 192018267015; 1RR31ETABU; , 1,Box_15; 
cluster_18476, RP23X; 40970745; 884116282853; , 2,howardcomputer_299; pcmg_601; 
cluster_554, GETSH2DT5AAADSJ; , 1,techcrave_1083; 
cluster_2360, DC4HU49UTBCA; 192545611145; , 1,kaizyr_40; 
cluster_10395, GETBE26M5DAFXXX; , 1,techcrave_1050; 
cluster_9343, 54056482; 190780429624; , 1,walmart_52; 
cluster_10126, 884116292623; M6DEQ8EM96KWOLXG; , 1,massgenie_65; 
cluster_22336, MQD42LLA; 40658036; 190198463029; APMQD42LLA; , 5,sdicraft_38; portableone_32; pcmg_57; macmall_4; bestbuy_167; 
cluster_10037, 889661186380; , 1,techcrave_1579; 
cluster_14576, 889842384161; LQT00001; , 1,portableone_125; 
cluster_12915, 3ZV03EAABU; 193015181328; , 1,Box_121; 
cluster_11090, WE73077; 824142163504; , 1,howardcomputer_941; 
cluster_2851, P2540UAXO0192TOSS; 4712900700909; , 1,Box_404; 
cluster_2049, LEN20L9001BUS; , 1,techcrave_1290; 
cluster_11866, SNOINS169696SD; , 1,techcrave_2016; 
cluster_18710, 20GQ000EUS; 190151427211; 889899041499; , 2,truecurate_193; savingslots_35; 
cluster_618, G7T32AV; 602573582312; 701870; , 1,microcenter_86; 
cluster_7158, A507UABR318R; , 1,jw_44; 
cluster_12530, 518048493; , 1,walmart_843; 
cluster_4763, NXH0DEK002; 4713883655378; , 1,Box_387; 
cluster_14941, 192563254294; 2TA27UT; , 2,antonline_717; savingslots_532; 
cluster_17880, 191114036723; 20LD002TUS; , 2,ebay_31; electronicsface-59.html; 
cluster_13333, 192330553841; 20LM000VUS; , 1,macmall_545; 
cluster_2100, IN5JU709; 193124791937; 20MB001JUS; , 1,microcart_34; 
cluster_15010, 884116280507; , 2,antonline_893; techcrave_1942; 
cluster_1915, 725184060823; , 1,techcrave_658; 
cluster_4562, SNOLAT192048SA; , 1,techcrave_2148; 
cluster_18408, 4719072530198; 9S717A211011; NOT04339; , 2,cclonline_120; Box_227; 
cluster_9110, EUKRA6KZ8SCQ6BQ5; 192563251255; , 1,massgenie_209; 
cluster_14282, GETBA73CDFAEHXX; , 1,techcrave_2346; 
cluster_16359, 192651961844; , 2,antonline_590; savingslots_600; 
cluster_10532, GETBE23Y5DAEDXX; , 1,techcrave_2582; 
cluster_5642, LEN20LQS00000; , 1,techcrave_249; 
cluster_3147, I31620000BLU; 884116205708; , 1,truecurate_372; 
cluster_4604, 885170305328; CF54FX128VM; , 1,howardcomputer_2249; 
cluster_8897, 888793384718; , 1,techcrave_548; 
cluster_12869, 884116276135; I57675135GRY; , 1,truecurate_505; 
cluster_130, SE2NTDJAEGLX; , 1,portableone_306; 
cluster_9211, NXEF2AA002; ACC740C4PE; , 1,bhphotovideo_137; 
cluster_10275, 4051528374803; PT482E00M00TEN; , 1,Box_423; 
cluster_8190, QWMXVTRJSN2CPUIK; 192545310871; , 1,massgenie_642; 
cluster_4524, 889661180234; , 1,techcrave_294; 
cluster_14799, 787242; 192545544894; 4EY90UAABA; , 1,microcenter_101; 
cluster_2311, 1XF28PA; , 1,jw_90; 
cluster_14866, 20J4002QUK; 191376771226; NOT04184; , 2,cclonline_65; Box_30; 
cluster_6178, MD314LLA; 643907578076; , 1,bestbuy_217; 
cluster_2298, LEN20KH006XUS; , 1,techcrave_1221; 
cluster_16477, LATI5590K7G13; 884116282938; 845180; 192158801704; , 2,microcenter_122; savingslots_207; 
cluster_11582, 192018632226; RQH0VUBDXSTIW7ML; , 1,massgenie_104; 
cluster_12258, G701VIXS72K; 889349638095; , 1,truecurate_442; 
cluster_19210, 191114870006; , 3,buydig_417; techcrave_1705; antonline_517; 
cluster_18708, 192330431620; 20HH0048US; 40995283; , 2,pcmg_76; macmall_208; 
cluster_18730, 824142162590; 374011221; , 2,walmart_828; antonline_984; 
cluster_41, 611343101202; , 1,techcrave_2234; 
cluster_18722, NXGS5AA002; 191114562116; 40897725; , 2,pcmg_249; macmall_90; 
cluster_10384, 190403132788; 175081655; , 1,walmart_222; 
cluster_13572, Z5R39UPABA; , 1,howardcomputer_1471; 
cluster_6095, HPIT9L53USABA; , 1,techcrave_681; 
cluster_2817, B01M1CLBKX; CR16VFHPLP0085; 884116228714; , 1,electronicsface-182.html; 
cluster_17881, PC51305; 41416546; 825633456983; , 2,pcmg_86; macmall_77; 
cluster_4968, NOT05102; 192330595629; 20KS006GUK; , 1,cclonline_97; 
cluster_1012, 192330615747; 2UE44UT; , 1,savingslots_21; 
cluster_18271, 192330207072; , 2,techcrave_244; antonline_657; 
cluster_6780, NXVBXEK024; 4713883201476; NOT05043; , 1,cclonline_82; 
cluster_9503, 191114718490; EZGDIEE7E3LM2WUD; , 1,massgenie_314; 
cluster_16709, 884116261636; HVC64; , 2,howardcomputer_35; techcrave_2012; 
cluster_1830, 181169; B01LER64U2; 4260185622244; , 1,gdxtech_165; 
cluster_6595, 889899121603; , 1,techcrave_689; 
cluster_11064, 191114405994; , 1,galleon_4; 
cluster_21603, 81F5000EUS; 192330706575; 884116274797; , 4,truecurate_6; howardcomputer_853; bestbuy_763; savingslots_439; 
cluster_9308, TC10V1002; 5056143609186; , 1,Box_440; 
cluster_9095, LATI3480KWG13; 884116258377; , 1,truecurate_429; 
cluster_7553, CF54J2878VM; 885170331310; , 1,howardcomputer_261; 
cluster_8024, 193424026425; , 1,antonline_68; 
cluster_9847, 4712900911664; X542UAGQ581R; , 1,Box_472; 
cluster_13941, 41013318; 192330796705; 20L5004HUS; , 1,pcmg_5; 
cluster_15049, PC51195; 41194716; , 2,macmall_238; pcmg_187; 
cluster_7998, GETBA73B5DAEJXX; , 1,techcrave_2314; 
cluster_7238, BODUFXUCDL8TKL52; 191376432080; , 1,massgenie_434; 
cluster_14641, 825633423862; E72501567; , 1,bestbuy_449; 
cluster_4410, B074BR66XR; 110344; 1904816560545; , 1,gdxtech_151; 
cluster_7009, TWDES15B052F1MM8N4; , 1,techcrave_1026; 
cluster_7628, 3RB67UPABA; , 1,macmall_641; 
cluster_10519, PC50981; , 1,macmall_141; 
cluster_9879, V1P50UTABA; 889894931689; , 1,macmall_590; 
cluster_10955, 81CG00NCUS; 191628940608; , 1,savingslots_400; 
cluster_3346, 190780954515; Z9G68AWABA; , 1,howardcomputer_559; 
cluster_13490, FUJBUF0010000WAAAMM; , 1,techcrave_900; 
cluster_20690, 191999910415; 191999394659; 81BD000TUS; , 3,truecurate_460; savingslots_405; antonline_1108; 
cluster_7701, 889349979365; , 1,techcrave_1865; 
cluster_14440, 794826353; 689354187430; , 1,walmart_804; 
cluster_7228, AN51541F6VS; 191114456514; , 1,bestbuy_77; 
cluster_4623, Z0UK|23GHz|8GB|256GB|En; , 1,portableone_93; 
cluster_10545, FUJFPCR47331; , 1,techcrave_2229; 
cluster_2514, 604714513568; MC374LLAB; , 1,bestbuy_191; 
cluster_14607, LEN20MU000SUS; , 1,techcrave_1424; 
cluster_2120, 849438001513; KYZQK5PFU6ZQCUQT; , 1,massgenie_21; 
cluster_4282, C74863250GRYPUS; 884116313250; , 1,bestbuy_434; 
cluster_12737, 191628686865; 2NJ44UTABA; , 1,howardcomputer_823; 
cluster_10038, PFVGJKLKPTDGLZ0P; 889842246773; , 1,massgenie_973; 
cluster_3862, GETBE23K5DAEJXX; , 1,techcrave_2524; 
cluster_9841, FUJBETKD10000HAAACL; , 1,techcrave_873; 
cluster_4109, HPIG6X56UPABA; , 1,techcrave_507; 
cluster_8345, 884116247470; J9G37AV; B00VSUV1KY; , 1,electronicsface-189.html; 
cluster_10225, 885170299276; , 1,antonline_1139; 
cluster_3493, 56245355; 825633437890; , 1,walmart_324; 
cluster_13296, UX530UQFY007T; 4712900648157; , 1,Box_453; 
cluster_8010, G4T63UAABA; 888182919972; , 1,howardcomputer_2155; 
cluster_11862, SF51452T51MV; 193124220086; , 1,savingslots_413; 
cluster_8910, 47085636; 825633345485; , 1,walmart_322; 
cluster_1067, 192545265171; , 1,antonline_82; 
cluster_3458, 56123842; 827396534182; , 1,walmart_63; 
cluster_18620, 191628043835; B06XGLC9JJ; 80VE000EUS; 1KU84UAABA; , 2,howardcomputer_9; electronicsface-217.html; 
cluster_12436, FUJXBUYEDUE558001; , 1,techcrave_983; 
cluster_10742, OZBVXQDJMSIBUV2D; , 1,massgenie_318; 
cluster_20686, 884116260202; PXP7J; LATI5580UPXP7J; , 3,howardcomputer_157; techcrave_2183; truecurate_181; 
cluster_13554, XTD129; , 1,portableone_360; 
cluster_2391, GETBE23KRDAHDXX; , 1,techcrave_2537; 
cluster_4659, 680596412441; 703035768; , 1,walmart_566; 
cluster_3092, 256333191; 191114752166; , 1,walmart_137; 
cluster_13280, PC51176; 41100464; , 1,pcmg_675; 
cluster_17944, 192545807470; , 2,antonline_134; techcrave_121; 
cluster_22063, 889842249071; MIS213I71651; HNL00001; , 5,abt_127; antonline_40; bestbuy_865; sdicraft_362; buydig_84; 
cluster_11423, Z0V0|29GHZ|560X|16GB|256GB|En; , 1,portableone_78; 
cluster_1682, 190780819005; 15Z970AAAS7U1; B01N7RYBXF; , 1,electronicsface-244.html; 
cluster_20596, 884116283126; V1H22UT; , 3,techcrave_1938; antonline_1034; savingslots_198; 
