clusterID,Size,IDs,,,clusterID,Size,,clusterID,Size,,clusterID,Size,,clusterID,Size,,clusterID,Size,,clusterID,Size,,clusterID,Size,,clusterID,Size,,,,,,
cluster_5227,1,techcrave_0705,,,cluster_5227,1,,cluster_5227,1,,cluster_5227,1,,cluster_5227,1,,cluster_5227,1,,cluster_5227,1,,cluster_5227,1,,cluster_5227,1,,,,,,
cluster_6520,1,portableOne_0290,,,cluster_6520,1,,cluster_6520,1,,cluster_6520,1,,cluster_6520,1,,cluster_6520,1,,cluster_6520,1,,cluster_6520,1,,cluster_6520,1,,,,,,
cluster_3900,1,antonline_0112,,,cluster_3900,1,,cluster_3900,1,,cluster_3900,1,,cluster_3900,1,,cluster_3900,1,,cluster_3900,1,,cluster_3900,1,,cluster_3900,1,,,,,,
cluster_11252,1,portableOne_0327,,,cluster_11252,1,,cluster_11252,1,,cluster_11252,1,,cluster_11252,1,,cluster_11252,1,,cluster_11252,1,,cluster_11252,1,,cluster_11252,1,,,,,,
cluster_2054,1,jw_0047,,,cluster_2054,1,,cluster_2054,1,,cluster_2054,1,,cluster_2054,1,,cluster_2054,1,,cluster_2054,1,,cluster_2054,1,,cluster_2054,1,,,,,,
cluster_6263,1,electronicsface_0114,,,cluster_6263,1,,cluster_6263,1,,cluster_6263,1,,cluster_6263,1,,cluster_6263,1,,cluster_6263,1,,cluster_6263,1,,cluster_6263,1,,,,,,
cluster_8569,1,techcrave_2568,,,cluster_8569,1,,cluster_8569,1,,cluster_8569,1,,cluster_8569,1,,cluster_8569,1,,cluster_8569,1,,cluster_8569,1,,cluster_8569,1,,,,,,
cluster_653,1,dgxtech_0112,,,cluster_653,1,,cluster_653,1,,cluster_653,1,,cluster_653,1,,cluster_653,1,,cluster_653,1,,cluster_653,1,,cluster_653,1,,,,,,
cluster_3089,1,portableOne_0046,,,cluster_3089,1,,cluster_3089,1,,cluster_3089,1,,cluster_3089,1,,cluster_3089,1,,cluster_3089,1,,cluster_3089,1,,cluster_3089,1,,,,,,
cluster_1094,1,techcrave_2269,,,cluster_1094,1,,cluster_1094,1,,cluster_1094,1,,cluster_1094,1,,cluster_1094,1,,cluster_1094,1,,cluster_1094,1,,cluster_1094,1,,,,,,
cluster_4593,1,microcenter_0044,,,cluster_4593,1,,cluster_4593,1,,cluster_4593,1,,cluster_4593,1,,cluster_4593,1,,cluster_4593,1,,cluster_4593,1,,cluster_4593,1,,,,,,
cluster_199,1,truecurate_0072,,,cluster_199,1,,cluster_199,1,,cluster_199,1,,cluster_199,1,,cluster_199,1,,cluster_199,1,,cluster_199,1,,cluster_199,1,,,,,,
cluster_12521,1,techcrave_0296,,,cluster_12521,1,,cluster_12521,1,,cluster_12521,1,,cluster_12521,1,,cluster_12521,1,,cluster_12521,1,,cluster_12521,1,,cluster_12521,1,,,,,,
cluster_5335,1,techcrave_2025,,,cluster_5335,1,,cluster_5335,1,,cluster_5335,1,,cluster_5335,1,,cluster_5335,1,,cluster_5335,1,,cluster_5335,1,,cluster_5335,1,,,,,,
cluster_3760,1,howardcomputers_0350,,,cluster_3760,1,,cluster_3760,1,,cluster_3760,1,,cluster_3760,1,,cluster_3760,1,,cluster_3760,1,,cluster_3760,1,,cluster_3760,1,,,,,,
cluster_2740,1,box_0316,,,cluster_2740,1,,cluster_2740,1,,cluster_2740,1,,cluster_2740,1,,cluster_2740,1,,cluster_2740,1,,cluster_2740,1,,cluster_2740,1,,,,,,
cluster_7679,1,techcrave_2391,,,cluster_7679,1,,cluster_7679,1,,cluster_7679,1,,cluster_7679,1,,cluster_7679,1,,cluster_7679,1,,cluster_7679,1,,cluster_7679,1,,,,,,
cluster_8769,1,techcrave_0313,,,cluster_8769,1,,cluster_8769,1,,cluster_8769,1,,cluster_8769,1,,cluster_8769,1,,cluster_8769,1,,cluster_8769,1,,cluster_8769,1,,,,,,
cluster_8321,1,techcrave_0618,,,cluster_8321,1,,cluster_8321,1,,cluster_8321,1,,cluster_8321,1,,cluster_8321,1,,cluster_8321,1,,cluster_8321,1,,cluster_8321,1,,,,,,
cluster_7550,1,box_0173,,,cluster_7550,1,,cluster_7550,1,,cluster_7550,1,,cluster_7550,1,,cluster_7550,1,,cluster_7550,1,,cluster_7550,1,,cluster_7550,1,,,,,,
cluster_142,1,techcrave_1699,,,cluster_142,1,,cluster_142,1,,cluster_142,1,,cluster_142,1,,cluster_142,1,,cluster_142,1,,cluster_142,1,,cluster_142,1,,,,,,
cluster_7579,1,savingslots_0558,,,cluster_7579,1,,cluster_7579,1,,cluster_7579,1,,cluster_7579,1,,cluster_7579,1,,cluster_7579,1,,cluster_7579,1,,cluster_7579,1,,,,,,
cluster_10282,1,savingslots_0209,,,cluster_10282,1,,cluster_10282,1,,cluster_10282,1,,cluster_10282,1,,cluster_10282,1,,cluster_10282,1,,cluster_10282,1,,cluster_10282,1,,,,,,
cluster_10355,1,techcrave_1579,,,cluster_10355,1,,cluster_10355,1,,cluster_10355,1,,cluster_10355,1,,cluster_10355,1,,cluster_10355,1,,cluster_10355,1,,cluster_10355,1,,,,,,
cluster_11725,1,techcrave_1479,,,cluster_11725,1,,cluster_11725,1,,cluster_11725,1,,cluster_11725,1,,cluster_11725,1,,cluster_11725,1,,cluster_11725,1,,cluster_11725,1,,,,,,
cluster_10426,1,jw_0065,,,cluster_10426,1,,cluster_10426,1,,cluster_10426,1,,cluster_10426,1,,cluster_10426,1,,cluster_10426,1,,cluster_10426,1,,cluster_10426,1,,,,,,
cluster_90,1,kaizyr_0050,,,cluster_90,1,,cluster_90,1,,cluster_90,1,,cluster_90,1,,cluster_90,1,,cluster_90,1,,cluster_90,1,,cluster_90,1,,,,,,
cluster_35,1,techcrave_1476,,,cluster_35,1,,cluster_35,1,,cluster_35,1,,cluster_35,1,,cluster_35,1,,cluster_35,1,,cluster_35,1,,cluster_35,1,,,,,,
cluster_4270,1,massgenie_0911,,,cluster_4270,1,,cluster_4270,1,,cluster_4270,1,,cluster_4270,1,,cluster_4270,1,,cluster_4270,1,,cluster_4270,1,,cluster_4270,1,,,,,,
cluster_5982,1,massgenie_0403,,,cluster_5982,1,,cluster_5982,1,,cluster_5982,1,,cluster_5982,1,,cluster_5982,1,,cluster_5982,1,,cluster_5982,1,,cluster_5982,1,,,,,,
cluster_8303,1,microcart_0086,,,cluster_8303,1,,cluster_8303,1,,cluster_8303,1,,cluster_8303,1,,cluster_8303,1,,cluster_8303,1,,cluster_8303,1,,cluster_8303,1,,,,,,
cluster_10655,1,pcmg_0345,,,cluster_10655,1,,cluster_10655,1,,cluster_10655,1,,cluster_10655,1,,cluster_10655,1,,cluster_10655,1,,cluster_10655,1,,cluster_10655,1,,,,,,
cluster_636,1,techcrave_1551,,,cluster_636,1,,cluster_636,1,,cluster_636,1,,cluster_636,1,,cluster_636,1,,cluster_636,1,,cluster_636,1,,cluster_636,1,,,,,,
cluster_373,1,buydig_0170,,,cluster_373,1,,cluster_373,1,,cluster_373,1,,cluster_373,1,,cluster_373,1,,cluster_373,1,,cluster_373,1,,cluster_373,1,,,,,,
cluster_4398,1,kaizyr_0032,,,cluster_4398,1,,cluster_4398,1,,cluster_4398,1,,cluster_4398,1,,cluster_4398,1,,cluster_4398,1,,cluster_4398,1,,cluster_4398,1,,,,,,
cluster_10978,1,techcrave_1287,,,cluster_10978,1,,cluster_10978,1,,cluster_10978,1,,cluster_10978,1,,cluster_10978,1,,cluster_10978,1,,cluster_10978,1,,cluster_10978,1,,,,,,
cluster_80,1,techcrave_2410,,,cluster_80,1,,cluster_80,1,,cluster_80,1,,cluster_80,1,,cluster_80,1,,cluster_80,1,,cluster_80,1,,cluster_80,1,,,,,,
cluster_2,1,techcrave_2161,,,cluster_2,1,,cluster_2,1,,cluster_2,1,,cluster_2,1,,cluster_2,1,,cluster_2,1,,cluster_2,1,,cluster_2,1,,,,,,
cluster_4239,1,macmall_0614,,,cluster_4239,1,,cluster_4239,1,,cluster_4239,1,,cluster_4239,1,,cluster_4239,1,,cluster_4239,1,,cluster_4239,1,,cluster_4239,1,,,,,,
cluster_9848,1,techcrave_0810,,,cluster_9848,1,,cluster_9848,1,,cluster_9848,1,,cluster_9848,1,,cluster_9848,1,,cluster_9848,1,,cluster_9848,1,,cluster_9848,1,,,,,,
cluster_11645,1,techcrave_2242,,,cluster_11645,1,,cluster_11645,1,,cluster_11645,1,,cluster_11645,1,,cluster_11645,1,,cluster_11645,1,,cluster_11645,1,,cluster_11645,1,,,,,,
cluster_2095,1,howardcomputers_0869,,,cluster_2095,1,,cluster_2095,1,,cluster_2095,1,,cluster_2095,1,,cluster_2095,1,,cluster_2095,1,,cluster_2095,1,,cluster_2095,1,,,,,,
cluster_1432,1,howardcomputers_0959,,,cluster_1432,1,,cluster_1432,1,,cluster_1432,1,,cluster_1432,1,,cluster_1432,1,,cluster_1432,1,,cluster_1432,1,,cluster_1432,1,,,,,,
cluster_2469,1,macmall_0543,,,cluster_2469,1,,cluster_2469,1,,cluster_2469,1,,cluster_2469,1,,cluster_2469,1,,cluster_2469,1,,cluster_2469,1,,cluster_2469,1,,,,,,
cluster_9353,1,portableOne_0024,,,cluster_9353,1,,cluster_9353,1,,cluster_9353,1,,cluster_9353,1,,cluster_9353,1,,cluster_9353,1,,cluster_9353,1,,cluster_9353,1,,,,,,
cluster_9863,1,jw_0009,,,cluster_9863,1,,cluster_9863,1,,cluster_9863,1,,cluster_9863,1,,cluster_9863,1,,cluster_9863,1,,cluster_9863,1,,cluster_9863,1,,,,,,
cluster_12661,1,truecurate_0311,,,cluster_12661,1,,cluster_12661,1,,cluster_12661,1,,cluster_12661,1,,cluster_12661,1,,cluster_12661,1,,cluster_12661,1,,cluster_12661,1,,,,,,
cluster_2112,1,howardcomputers_1035,,,cluster_2112,1,,cluster_2112,1,,cluster_2112,1,,cluster_2112,1,,cluster_2112,1,,cluster_2112,1,,cluster_2112,1,,cluster_2112,1,,,,,,
cluster_9826,1,electronicsface_0277,,,cluster_9826,1,,cluster_9826,1,,cluster_9826,1,,cluster_9826,1,,cluster_9826,1,,cluster_9826,1,,cluster_9826,1,,cluster_9826,1,,,,,,
cluster_6738,1,abt_0022,,,cluster_6738,1,,cluster_6738,1,,cluster_6738,1,,cluster_6738,1,,cluster_6738,1,,cluster_6738,1,,cluster_6738,1,,cluster_6738,1,,,,,,
cluster_10555,1,techcrave_1644,,,cluster_10555,1,,cluster_10555,1,,cluster_10555,1,,cluster_10555,1,,cluster_10555,1,,cluster_10555,1,,cluster_10555,1,,cluster_10555,1,,,,,,
cluster_6219,1,techcrave_1651,,,cluster_6219,1,,cluster_6219,1,,cluster_6219,1,,cluster_6219,1,,cluster_6219,1,,cluster_6219,1,,cluster_6219,1,,cluster_6219,1,,,,,,
cluster_6992,1,truecurate_0455,,,cluster_6992,1,,cluster_6992,1,,cluster_6992,1,,cluster_6992,1,,cluster_6992,1,,cluster_6992,1,,cluster_6992,1,,cluster_6992,1,,,,,,
cluster_9324,1,techcrave_1211,,,cluster_9324,1,,cluster_9324,1,,cluster_9324,1,,cluster_9324,1,,cluster_9324,1,,cluster_9324,1,,cluster_9324,1,,cluster_9324,1,,,,,,
cluster_10925,1,howardcomputers_1123,,,cluster_10925,1,,cluster_10925,1,,cluster_10925,1,,cluster_10925,1,,cluster_10925,1,,cluster_10925,1,,cluster_10925,1,,cluster_10925,1,,,,,,
cluster_11496,1,techcrave_2545,,,cluster_11496,1,,cluster_11496,1,,cluster_11496,1,,cluster_11496,1,,cluster_11496,1,,cluster_11496,1,,cluster_11496,1,,cluster_11496,1,,,,,,
cluster_1374,1,sdicraft_0262,,,cluster_1374,1,,cluster_1374,1,,cluster_1374,1,,cluster_1374,1,,cluster_1374,1,,cluster_1374,1,,cluster_1374,1,,cluster_1374,1,,,,,,
cluster_4299,1,antonline_1193,,,cluster_4299,1,,cluster_4299,1,,cluster_4299,1,,cluster_4299,1,,cluster_4299,1,,cluster_4299,1,,cluster_4299,1,,cluster_4299,1,,,,,,
cluster_8588,1,massgenie_0009,,,cluster_8588,1,,cluster_8588,1,,cluster_8588,1,,cluster_8588,1,,cluster_8588,1,,cluster_8588,1,,cluster_8588,1,,cluster_8588,1,,,,,,
cluster_11664,1,techcrave_1318,,,cluster_11664,1,,cluster_11664,1,,cluster_11664,1,,cluster_11664,1,,cluster_11664,1,,cluster_11664,1,,cluster_11664,1,,cluster_11664,1,,,,,,
cluster_11452,1,sdicraft_0441,,,cluster_11452,1,,cluster_11452,1,,cluster_11452,1,,cluster_11452,1,,cluster_11452,1,,cluster_11452,1,,cluster_11452,1,,cluster_11452,1,,,,,,
cluster_1058,1,techcrave_0867,,,cluster_1058,1,,cluster_1058,1,,cluster_1058,1,,cluster_1058,1,,cluster_1058,1,,cluster_1058,1,,cluster_1058,1,,cluster_1058,1,,,,,,
cluster_2168,1,howardcomputers_0361,,,cluster_2168,1,,cluster_2168,1,,cluster_2168,1,,cluster_2168,1,,cluster_2168,1,,cluster_2168,1,,cluster_2168,1,,cluster_2168,1,,,,,,
cluster_6300,1,massgenie_0345,,,cluster_6300,1,,cluster_6300,1,,cluster_6300,1,,cluster_6300,1,,cluster_6300,1,,cluster_6300,1,,cluster_6300,1,,cluster_6300,1,,,,,,
cluster_3583,1,techcrave_0477,,,cluster_3583,1,,cluster_3583,1,,cluster_3583,1,,cluster_3583,1,,cluster_3583,1,,cluster_3583,1,,cluster_3583,1,,cluster_3583,1,,,,,,
cluster_4677,1,techcrave_2334,,,cluster_4677,1,,cluster_4677,1,,cluster_4677,1,,cluster_4677,1,,cluster_4677,1,,cluster_4677,1,,cluster_4677,1,,cluster_4677,1,,,,,,
cluster_3472,1,jw_0176,,,cluster_3472,1,,cluster_3472,1,,cluster_3472,1,,cluster_3472,1,,cluster_3472,1,,cluster_3472,1,,cluster_3472,1,,cluster_3472,1,,,,,,
cluster_10756,1,howardcomputers_0535,,,cluster_10756,1,,cluster_10756,1,,cluster_10756,1,,cluster_10756,1,,cluster_10756,1,,cluster_10756,1,,cluster_10756,1,,cluster_10756,1,,,,,,
cluster_3080,1,howardcomputers_0588,,,cluster_3080,1,,cluster_3080,1,,cluster_3080,1,,cluster_3080,1,,cluster_3080,1,,cluster_3080,1,,cluster_3080,1,,cluster_3080,1,,,,,,
cluster_9919,1,sdicraft_0244,,,cluster_9919,1,,cluster_9919,1,,cluster_9919,1,,cluster_9919,1,,cluster_9919,1,,cluster_9919,1,,cluster_9919,1,,cluster_9919,1,,,,,,
cluster_4752,1,techcrave_0422,,,cluster_4752,1,,cluster_4752,1,,cluster_4752,1,,cluster_4752,1,,cluster_4752,1,,cluster_4752,1,,cluster_4752,1,,cluster_4752,1,,,,,,
cluster_840,1,techcrave_0674,,,cluster_840,1,,cluster_840,1,,cluster_840,1,,cluster_840,1,,cluster_840,1,,cluster_840,1,,cluster_840,1,,cluster_840,1,,,,,,
cluster_3699,1,techcrave_0598,,,cluster_3699,1,,cluster_3699,1,,cluster_3699,1,,cluster_3699,1,,cluster_3699,1,,cluster_3699,1,,cluster_3699,1,,cluster_3699,1,,,,,,
cluster_7836,1,rlsteinway_0040,,,cluster_7836,1,,cluster_7836,1,,cluster_7836,1,,cluster_7836,1,,cluster_7836,1,,cluster_7836,1,,cluster_7836,1,,cluster_7836,1,,,,,,
cluster_10929,1,techcrave_0265,,,cluster_10929,1,,cluster_10929,1,,cluster_10929,1,,cluster_10929,1,,cluster_10929,1,,cluster_10929,1,,cluster_10929,1,,cluster_10929,1,,,,,,
cluster_5518,1,techcrave_1240,,,cluster_5518,1,,cluster_5518,1,,cluster_5518,1,,cluster_5518,1,,cluster_5518,1,,cluster_5518,1,,cluster_5518,1,,cluster_5518,1,,,,,,
cluster_2850,1,massgenie_0211,,,cluster_2850,1,,cluster_2850,1,,cluster_2850,1,,cluster_2850,1,,cluster_2850,1,,cluster_2850,1,,cluster_2850,1,,cluster_2850,1,,,,,,
cluster_7553,1,sdicraft_0225,,,cluster_7553,1,,cluster_7553,1,,cluster_7553,1,,cluster_7553,1,,cluster_7553,1,,cluster_7553,1,,cluster_7553,1,,cluster_7553,1,,,,,,
cluster_4014,1,howardcomputers_0810,,,cluster_4014,1,,cluster_4014,1,,cluster_4014,1,,cluster_4014,1,,cluster_4014,1,,cluster_4014,1,,cluster_4014,1,,cluster_4014,1,,,,,,
cluster_4308,1,techcrave_0316,,,cluster_4308,1,,cluster_4308,1,,cluster_4308,1,,cluster_4308,1,,cluster_4308,1,,cluster_4308,1,,cluster_4308,1,,cluster_4308,1,,,,,,
cluster_8770,1,pcmg_0391,,,cluster_8770,1,,cluster_8770,1,,cluster_8770,1,,cluster_8770,1,,cluster_8770,1,,cluster_8770,1,,cluster_8770,1,,cluster_8770,1,,,,,,
cluster_5384,1,rlsteinway_0060,,,cluster_5384,1,,cluster_5384,1,,cluster_5384,1,,cluster_5384,1,,cluster_5384,1,,cluster_5384,1,,cluster_5384,1,,cluster_5384,1,,,,,,
cluster_3031,1,buydig_0257,,,cluster_3031,1,,cluster_3031,1,,cluster_3031,1,,cluster_3031,1,,cluster_3031,1,,cluster_3031,1,,cluster_3031,1,,cluster_3031,1,,,,,,
cluster_5780,1,microcenter_0124,,,cluster_5780,1,,cluster_5780,1,,cluster_5780,1,,cluster_5780,1,,cluster_5780,1,,cluster_5780,1,,cluster_5780,1,,cluster_5780,1,,,,,,
cluster_4781,1,box_0419,,,cluster_4781,1,,cluster_4781,1,,cluster_4781,1,,cluster_4781,1,,cluster_4781,1,,cluster_4781,1,,cluster_4781,1,,cluster_4781,1,,,,,,
cluster_11161,1,howardcomputers_0934,,,cluster_11161,1,,cluster_11161,1,,cluster_11161,1,,cluster_11161,1,,cluster_11161,1,,cluster_11161,1,,cluster_11161,1,,cluster_11161,1,,,,,,
cluster_11550,1,howardcomputers_0324,,,cluster_11550,1,,cluster_11550,1,,cluster_11550,1,,cluster_11550,1,,cluster_11550,1,,cluster_11550,1,,cluster_11550,1,,cluster_11550,1,,,,,,
cluster_4149,1,massgenie_0035,,,cluster_4149,1,,cluster_4149,1,,cluster_4149,1,,cluster_4149,1,,cluster_4149,1,,cluster_4149,1,,cluster_4149,1,,cluster_4149,1,,,,,,
cluster_5905,1,techcrave_0856,,,cluster_5905,1,,cluster_5905,1,,cluster_5905,1,,cluster_5905,1,,cluster_5905,1,,cluster_5905,1,,cluster_5905,1,,cluster_5905,1,,,,,,
cluster_10688,1,massgenie_0475,,,cluster_10688,1,,cluster_10688,1,,cluster_10688,1,,cluster_10688,1,,cluster_10688,1,,cluster_10688,1,,cluster_10688,1,,cluster_10688,1,,,,,,
cluster_5746,1,portableOne_0297,,,cluster_5746,1,,cluster_5746,1,,cluster_5746,1,,cluster_5746,1,,cluster_5746,1,,cluster_5746,1,,cluster_5746,1,,cluster_5746,1,,,,,,
cluster_12312,1,antonline_0796,,,cluster_12312,1,,cluster_12312,1,,cluster_12312,1,,cluster_12312,1,,cluster_12312,1,,cluster_12312,1,,cluster_12312,1,,cluster_12312,1,,,,,,
cluster_4324,1,cclonline_0046,,,cluster_4324,1,,cluster_4324,1,,cluster_4324,1,,cluster_4324,1,,cluster_4324,1,,cluster_4324,1,,cluster_4324,1,,cluster_4324,1,,,,,,
cluster_3621,1,macmall_0604,,,cluster_3621,1,,cluster_3621,1,,cluster_3621,1,,cluster_3621,1,,cluster_3621,1,,cluster_3621,1,,cluster_3621,1,,cluster_3621,1,,,,,,
cluster_9881,1,sdicraft_0016,,,cluster_9881,1,,cluster_9881,1,,cluster_9881,1,,cluster_9881,1,,cluster_9881,1,,cluster_9881,1,,cluster_9881,1,,cluster_9881,1,,,,,,
cluster_9101,1,techcrave_0623,,,cluster_9101,1,,cluster_9101,1,,cluster_9101,1,,cluster_9101,1,,cluster_9101,1,,cluster_9101,1,,cluster_9101,1,,cluster_9101,1,,,,,,
cluster_2444,1,truecurate_0089,,,cluster_2444,1,,cluster_2444,1,,cluster_2444,1,,cluster_2444,1,,cluster_2444,1,,cluster_2444,1,,cluster_2444,1,,cluster_2444,1,,,,,,
cluster_5411,1,techcrave_1424,,,cluster_5411,1,,cluster_5411,1,,cluster_5411,1,,cluster_5411,1,,cluster_5411,1,,cluster_5411,1,,cluster_5411,1,,cluster_5411,1,,,,,,
cluster_7141,1,microcart_0178,,,cluster_7141,1,,cluster_7141,1,,cluster_7141,1,,cluster_7141,1,,cluster_7141,1,,cluster_7141,1,,cluster_7141,1,,cluster_7141,1,,,,,,
cluster_10169,1,kaizyr_0183,,,cluster_10169,1,,cluster_10169,1,,cluster_10169,1,,cluster_10169,1,,cluster_10169,1,,cluster_10169,1,,cluster_10169,1,,cluster_10169,1,,,,,,
cluster_9971,1,howardcomputers_0586,,,cluster_9971,1,,cluster_9971,1,,cluster_9971,1,,cluster_9971,1,,cluster_9971,1,,cluster_9971,1,,cluster_9971,1,,cluster_9971,1,,,,,,
cluster_9215,1,massgenie_0525,,,cluster_9215,1,,cluster_9215,1,,cluster_9215,1,,cluster_9215,1,,cluster_9215,1,,cluster_9215,1,,cluster_9215,1,,cluster_9215,1,,,,,,
cluster_9510,1,techcrave_0324,,,cluster_9510,1,,cluster_9510,1,,cluster_9510,1,,cluster_9510,1,,cluster_9510,1,,cluster_9510,1,,cluster_9510,1,,cluster_9510,1,,,,,,
cluster_12666,1,techcrave_0706,,,cluster_12666,1,,cluster_12666,1,,cluster_12666,1,,cluster_12666,1,,cluster_12666,1,,cluster_12666,1,,cluster_12666,1,,cluster_12666,1,,,,,,
cluster_3152,1,howardcomputers_0678,,,cluster_3152,1,,cluster_3152,1,,cluster_3152,1,,cluster_3152,1,,cluster_3152,1,,cluster_3152,1,,cluster_3152,1,,cluster_3152,1,,,,,,
cluster_6499,1,techcrave_1392,,,cluster_6499,1,,cluster_6499,1,,cluster_6499,1,,cluster_6499,1,,cluster_6499,1,,cluster_6499,1,,cluster_6499,1,,cluster_6499,1,,,,,,
cluster_11440,1,box_0386,,,cluster_11440,1,,cluster_11440,1,,cluster_11440,1,,cluster_11440,1,,cluster_11440,1,,cluster_11440,1,,cluster_11440,1,,cluster_11440,1,,,,,,
cluster_3042,1,savingslots_0303,,,cluster_3042,1,,cluster_3042,1,,cluster_3042,1,,cluster_3042,1,,cluster_3042,1,,cluster_3042,1,,cluster_3042,1,,cluster_3042,1,,,,,,
cluster_3866,1,techcrave_2414,,,cluster_3866,1,,cluster_3866,1,,cluster_3866,1,,cluster_3866,1,,cluster_3866,1,,cluster_3866,1,,cluster_3866,1,,cluster_3866,1,,,,,,
cluster_4266,1,howardcomputers_0846,,,cluster_4266,1,,cluster_4266,1,,cluster_4266,1,,cluster_4266,1,,cluster_4266,1,,cluster_4266,1,,cluster_4266,1,,cluster_4266,1,,,,,,
cluster_221,1,techcrave_0339,,,cluster_221,1,,cluster_221,1,,cluster_221,1,,cluster_221,1,,cluster_221,1,,cluster_221,1,,cluster_221,1,,cluster_221,1,,,,,,
cluster_5436,1,box_0338,,,cluster_5436,1,,cluster_5436,1,,cluster_5436,1,,cluster_5436,1,,cluster_5436,1,,cluster_5436,1,,cluster_5436,1,,cluster_5436,1,,,,,,
cluster_3620,1,techcrave_1124,,,cluster_3620,1,,cluster_3620,1,,cluster_3620,1,,cluster_3620,1,,cluster_3620,1,,cluster_3620,1,,cluster_3620,1,,cluster_3620,1,,,,,,
cluster_4035,1,microcenter_0116,,,cluster_4035,1,,cluster_4035,1,,cluster_4035,1,,cluster_4035,1,,cluster_4035,1,,cluster_4035,1,,cluster_4035,1,,cluster_4035,1,,,,,,
cluster_11791,1,electronicsface_0243,,,cluster_11791,1,,cluster_11791,1,,cluster_11791,1,,cluster_11791,1,,cluster_11791,1,,cluster_11791,1,,cluster_11791,1,,cluster_11791,1,,,,,,
cluster_4606,1,kaizyr_0037,,,cluster_4606,1,,cluster_4606,1,,cluster_4606,1,,cluster_4606,1,,cluster_4606,1,,cluster_4606,1,,cluster_4606,1,,cluster_4606,1,,,,,,
cluster_8540,1,cclonline_0121,,,cluster_8540,1,,cluster_8540,1,,cluster_8540,1,,cluster_8540,1,,cluster_8540,1,,cluster_8540,1,,cluster_8540,1,,cluster_8540,1,,,,,,
cluster_1959,1,box_0059,,,cluster_1959,1,,cluster_1959,1,,cluster_1959,1,,cluster_1959,1,,cluster_1959,1,,cluster_1959,1,,cluster_1959,1,,cluster_1959,1,,,,,,
cluster_12136,1,kaizyr_0189,,,cluster_12136,1,,cluster_12136,1,,cluster_12136,1,,cluster_12136,1,,cluster_12136,1,,cluster_12136,1,,cluster_12136,1,,cluster_12136,1,,,,,,
cluster_12006,1,techcrave_2325,,,cluster_12006,1,,cluster_12006,1,,cluster_12006,1,,cluster_12006,1,,cluster_12006,1,,cluster_12006,1,,cluster_12006,1,,cluster_12006,1,,,,,,
cluster_2670,1,howardcomputers_0624,,,cluster_2670,1,,cluster_2670,1,,cluster_2670,1,,cluster_2670,1,,cluster_2670,1,,cluster_2670,1,,cluster_2670,1,,cluster_2670,1,,,,,,
cluster_1857,1,jw_0095,,,cluster_1857,1,,cluster_1857,1,,cluster_1857,1,,cluster_1857,1,,cluster_1857,1,,cluster_1857,1,,cluster_1857,1,,cluster_1857,1,,,,,,
cluster_7065,1,howardcomputers_0964,,,cluster_7065,1,,cluster_7065,1,,cluster_7065,1,,cluster_7065,1,,cluster_7065,1,,cluster_7065,1,,cluster_7065,1,,cluster_7065,1,,,,,,
cluster_4234,1,truecurate_0301,,,cluster_4234,1,,cluster_4234,1,,cluster_4234,1,,cluster_4234,1,,cluster_4234,1,,cluster_4234,1,,cluster_4234,1,,cluster_4234,1,,,,,,
cluster_11630,1,electronicsface_0229,,,cluster_11630,1,,cluster_11630,1,,cluster_11630,1,,cluster_11630,1,,cluster_11630,1,,cluster_11630,1,,cluster_11630,1,,cluster_11630,1,,,,,,
cluster_4915,1,techcrave_2118,,,cluster_4915,1,,cluster_4915,1,,cluster_4915,1,,cluster_4915,1,,cluster_4915,1,,cluster_4915,1,,cluster_4915,1,,cluster_4915,1,,,,,,
cluster_10785,1,macmall_0610,,,cluster_10785,1,,cluster_10785,1,,cluster_10785,1,,cluster_10785,1,,cluster_10785,1,,cluster_10785,1,,cluster_10785,1,,cluster_10785,1,,,,,,
cluster_7776,1,techcrave_0172,,,cluster_7776,1,,cluster_7776,1,,cluster_7776,1,,cluster_7776,1,,cluster_7776,1,,cluster_7776,1,,cluster_7776,1,,cluster_7776,1,,,,,,
cluster_4725,1,antonline_0167,,,cluster_4725,1,,cluster_4725,1,,cluster_4725,1,,cluster_4725,1,,cluster_4725,1,,cluster_4725,1,,cluster_4725,1,,cluster_4725,1,,,,,,
cluster_10267,1,techcrave_0783,,,cluster_10267,1,,cluster_10267,1,,cluster_10267,1,,cluster_10267,1,,cluster_10267,1,,cluster_10267,1,,cluster_10267,1,,cluster_10267,1,,,,,,
cluster_971,1,rlsteinway_0095,,,cluster_971,1,,cluster_971,1,,cluster_971,1,,cluster_971,1,,cluster_971,1,,cluster_971,1,,cluster_971,1,,cluster_971,1,,,,,,
cluster_974,1,massgenie_0365,,,cluster_974,1,,cluster_974,1,,cluster_974,1,,cluster_974,1,,cluster_974,1,,cluster_974,1,,cluster_974,1,,cluster_974,1,,,,,,
cluster_709,1,truecurate_0446,,,cluster_709,1,,cluster_709,1,,cluster_709,1,,cluster_709,1,,cluster_709,1,,cluster_709,1,,cluster_709,1,,cluster_709,1,,,,,,
cluster_9216,1,techcrave_2390,,,cluster_9216,1,,cluster_9216,1,,cluster_9216,1,,cluster_9216,1,,cluster_9216,1,,cluster_9216,1,,cluster_9216,1,,cluster_9216,1,,,,,,
